customer_id,signup_date,acquisition_channel,signup_discount,plan_type,meals_per_week,servings,weekly_price,weeks_active,weeks_skipped,skip_rate,times_paused,support_contacts,delivery_issues,app_sessions_last_30_days,avg_recipe_rating,avg_recipe_difficulty_rating,nps_score,churned,weeks_to_churn
HF-02784,2024-02-09,paid_social,30_percent,Classic,3,4,59.09,30,10,0.32,1,3,1,6,5.0,2.4,95,0,
HF-02785,2022-11-16,paid_social,30_percent,Classic,3,4,57.08,56,14,0.25,2,1,1,8,3.6,2.5,55,0,
HF-02786,2024-03-13,influencer,30_percent,Pescatarian,4,2,39.14,54,4,0.07,0,1,0,17,4.8,3.1,99,0,
HF-02787,2022-09-20,influencer,50_percent,Fit_and_Wholesome,3,2,32.16,63,7,0.11,1,0,0,14,4.8,2.5,46,1,22
HF-02788,2023-08-20,organic,free_first_box,Fit_and_Wholesome,3,2,30.2,32,6,0.2,1,2,1,12,4.0,3.0,50,1,20
HF-02789,2023-10-20,paid_social,free_first_box,Veggie,3,2,26.83,1,1,0.61,4,4,2,2,4.3,3.3,34,1,1
HF-02790,2024-04-14,influencer,50_percent,Classic,2,2,17.71,61,10,0.16,2,2,1,14,5.0,2.0,86,0,
HF-02791,2023-07-08,referral,free_first_box,Veggie,5,4,102.31,35,10,0.29,0,1,1,11,4.7,2.1,37,1,23
HF-02792,2023-01-09,paid_social,50_percent,Pescatarian,5,2,50.88,38,10,0.27,1,2,1,12,5.0,2.5,88,0,
HF-02793,2023-09-29,referral,30_percent,Pescatarian,5,4,97.33,72,15,0.21,0,1,1,19,4.8,2.9,93,0,
HF-02794,2022-06-16,paid_social,50_percent,Classic,5,4,96.27,49,11,0.23,1,3,0,9,4.6,2.9,70,0,
HF-02795,2024-01-23,organic,50_percent,Classic,4,2,38.67,68,1,0.01,0,0,0,16,4.0,2.2,46,0,
HF-02796,2023-04-04,referral,50_percent,Veggie,3,2,26.24,46,5,0.1,0,1,1,11,5.0,3.7,86,0,
HF-02797,2022-10-07,paid_social,30_percent,Family,4,2,39.61,59,21,0.36,3,3,1,9,5.0,3.0,45,0,
HF-02798,2023-12-01,paid_social,30_percent,Fit_and_Wholesome,3,2,34.84,18,7,0.38,3,2,1,6,5.0,2.2,79,0,
HF-02799,2022-10-29,paid_social,30_percent,Classic,2,2,16.77,75,11,0.14,0,1,0,19,5.0,2.7,92,0,
HF-02800,2023-06-15,paid_social,free_first_box,Classic,3,4,59.51,2,1,0.46,3,5,3,1,3.4,3.1,13,1,2
HF-02801,2023-08-03,referral,50_percent,Veggie,5,4,102.42,68,4,0.06,0,0,0,18,4.8,2.3,100,0,
HF-02802,2022-08-06,influencer,50_percent,Classic,3,4,61.38,46,4,0.08,2,2,1,10,4.0,3.6,14,1,22
HF-02803,2022-04-12,paid_social,50_percent,Pescatarian,4,2,39.62,44,11,0.24,1,2,1,5,4.9,4.3,21,0,
HF-02804,2023-07-08,paid_social,30_percent,Fit_and_Wholesome,2,2,19.67,26,2,0.07,1,2,1,9,5.0,2.4,82,0,
HF-02805,2022-10-15,referral,50_percent,Veggie,3,2,27.63,84,6,0.07,0,1,0,15,5.0,2.2,100,0,
HF-02806,2022-06-16,influencer,free_first_box,Classic,3,2,29.4,12,4,0.35,2,5,2,2,5.0,2.9,23,1,9
HF-02807,2023-09-13,paid_social,50_percent,Pescatarian,2,2,20.45,29,9,0.32,3,2,1,6,4.3,2.2,-1,1,28
HF-02808,2022-02-05,paid_social,free_first_box,Classic,2,2,22.17,19,9,0.48,3,3,1,4,4.0,3.5,11,0,
HF-02809,2024-01-14,referral,30_percent,Classic,2,2,18.72,74,0,0.0,0,1,0,15,4.7,2.6,100,0,
HF-02810,2024-01-11,paid_social,none,Family,4,4,79.46,77,0,0.0,1,0,0,19,5.0,2.6,100,0,
HF-02811,2022-12-19,paid_social,free_first_box,Fit_and_Wholesome,2,4,38.02,15,7,0.49,1,3,3,0,4.7,1.9,19,1,8
HF-02812,2023-11-07,organic,free_first_box,Fit_and_Wholesome,2,2,20.41,30,7,0.25,1,1,2,11,5.0,1.3,94,0,
HF-02813,2024-06-17,organic,free_first_box,Classic,2,4,41.49,52,3,0.05,1,1,1,12,3.9,3.0,-3,0,
HF-02814,2022-03-14,referral,50_percent,Classic,3,2,31.2,84,0,0.0,1,0,0,22,4.9,3.0,100,0,
HF-02815,2023-10-10,organic,free_first_box,Classic,3,2,27.6,17,5,0.31,3,2,0,7,3.9,2.1,-3,0,
HF-02816,2022-12-19,organic,free_first_box,Classic,3,4,60.17,56,13,0.23,0,1,1,13,3.6,3.7,31,0,
HF-02817,2024-06-09,paid_social,free_first_box,Fit_and_Wholesome,3,2,28.59,62,7,0.11,1,1,1,14,4.4,2.9,2,0,
HF-02818,2022-03-11,paid_social,50_percent,Classic,2,4,41.94,71,16,0.23,2,1,0,12,3.1,2.6,7,1,32
HF-02819,2023-03-01,paid_social,30_percent,Fit_and_Wholesome,4,4,79.52,47,11,0.24,0,2,2,8,3.7,2.8,74,0,
HF-02820,2023-12-09,paid_social,free_first_box,Classic,4,4,76.8,1,0,0.33,1,3,2,3,3.3,2.6,-33,1,1
HF-02821,2024-02-20,organic,50_percent,Classic,2,4,39.48,58,12,0.21,1,2,0,11,4.3,1.0,98,0,
HF-02822,2023-07-15,influencer,50_percent,Family,3,2,30.86,72,3,0.05,1,1,0,13,4.9,3.6,27,0,
HF-02823,2024-04-07,tv_ad,50_percent,Classic,2,2,20.45,68,7,0.1,1,0,1,8,4.3,2.7,46,0,
HF-02824,2023-10-04,organic,50_percent,Classic,2,2,18.94,39,5,0.12,2,1,1,8,5.0,2.3,57,1,31
HF-02825,2023-06-01,paid_social,50_percent,Classic,4,2,38.75,54,7,0.12,2,2,1,18,4.6,2.8,10,1,40
HF-02826,2023-03-04,paid_social,none,Classic,3,2,27.96,47,11,0.23,2,2,0,10,5.0,2.1,85,0,
HF-02827,2023-06-23,influencer,free_first_box,Veggie,2,4,39.13,50,0,0.0,2,2,1,13,4.1,2.9,22,1,38
HF-02828,2022-06-09,referral,50_percent,Classic,3,2,28.23,85,3,0.03,0,0,0,19,5.0,2.4,98,0,
HF-02829,2022-05-29,organic,50_percent,Fit_and_Wholesome,5,4,101.74,71,2,0.02,0,0,0,20,4.6,3.4,48,0,
HF-02830,2024-02-15,organic,none,Fit_and_Wholesome,4,4,78.04,98,0,0.0,0,0,0,18,4.0,2.1,84,0,
HF-02831,2022-08-18,organic,none,Veggie,4,2,40.16,69,5,0.07,0,0,1,20,4.8,1.9,100,0,
HF-02832,2023-12-13,influencer,30_percent,Classic,3,2,30.05,65,7,0.11,1,1,1,19,4.8,2.5,65,0,
HF-02833,2023-07-16,paid_social,50_percent,Veggie,3,2,31.83,55,12,0.21,3,2,1,10,4.2,4.5,22,0,
HF-02834,2022-03-08,organic,none,Classic,3,2,32.12,64,0,0.0,0,1,0,18,4.5,2.6,99,0,
HF-02835,2024-03-22,influencer,free_first_box,Veggie,2,2,21.35,32,13,0.42,3,3,2,8,2.9,3.5,-1,1,24
HF-02836,2023-01-16,paid_social,30_percent,Fit_and_Wholesome,3,2,30.65,64,12,0.19,0,0,0,9,4.8,2.6,38,0,
HF-02837,2022-02-27,organic,30_percent,Classic,3,4,57.78,76,5,0.07,2,1,0,19,4.6,3.5,100,0,
HF-02838,2022-09-16,paid_social,30_percent,Fit_and_Wholesome,2,2,17.82,53,11,0.2,2,3,1,7,4.3,3.4,27,0,
HF-02839,2022-12-08,tv_ad,none,Pescatarian,4,4,78.15,96,1,0.01,1,0,1,16,5.0,1.9,91,0,
HF-02840,2024-04-17,paid_social,50_percent,Fit_and_Wholesome,2,4,41.42,18,9,0.48,2,4,3,8,4.3,3.0,48,1,18
HF-02841,2022-05-10,referral,free_first_box,Classic,3,2,30.09,58,7,0.12,0,1,0,11,4.1,2.6,71,0,
HF-02842,2023-12-28,paid_social,50_percent,Veggie,2,2,21.7,6,2,0.4,4,5,1,1,3.9,3.4,-16,1,5
HF-02843,2022-06-21,organic,30_percent,Pescatarian,3,4,61.89,78,8,0.1,0,1,0,17,4.7,3.1,100,0,
HF-02844,2024-02-09,paid_social,30_percent,Classic,2,4,38.47,31,4,0.12,1,2,1,11,4.7,2.4,17,0,
HF-02845,2023-09-06,paid_social,50_percent,Fit_and_Wholesome,2,2,20.02,31,4,0.11,2,3,2,12,3.8,3.5,-19,1,31
HF-02846,2022-07-28,referral,free_first_box,Classic,3,2,29.91,72,11,0.15,0,2,1,13,5.0,2.4,30,0,
HF-02847,2024-03-13,influencer,30_percent,Classic,3,2,29.28,46,11,0.24,1,3,1,15,3.1,4.1,13,0,
HF-02848,2022-12-20,paid_social,50_percent,Fit_and_Wholesome,3,2,28.87,1,1,0.53,4,3,2,4,4.1,3.5,40,1,1
HF-02849,2023-04-16,paid_social,50_percent,Fit_and_Wholesome,2,2,22.33,10,5,0.47,3,2,2,0,4.2,1.7,52,1,5
HF-02850,2024-03-08,organic,30_percent,Fit_and_Wholesome,3,2,30.04,61,10,0.17,0,0,0,16,4.5,1.9,77,0,
HF-02851,2022-04-26,referral,50_percent,Family,3,4,59.91,66,0,0.0,0,1,0,22,4.8,1.7,100,0,
HF-02852,2022-09-21,influencer,none,Classic,3,2,28.33,78,2,0.03,0,0,0,18,4.8,2.5,91,0,
HF-02853,2023-10-24,paid_social,50_percent,Classic,4,2,41.27,28,11,0.38,2,2,1,7,4.1,2.9,82,1,18
HF-02854,2024-03-22,organic,30_percent,Pescatarian,3,2,27.93,73,0,0.0,0,0,0,20,5.0,3.0,100,0,
HF-02855,2023-03-18,paid_social,50_percent,Classic,3,4,60.79,39,11,0.27,1,4,0,11,4.7,2.5,79,0,
HF-02856,2023-07-02,paid_social,none,Fit_and_Wholesome,5,2,50.86,93,17,0.18,0,0,1,19,5.0,2.3,91,0,
HF-02857,2023-03-29,organic,free_first_box,Veggie,4,4,79.01,12,6,0.48,2,2,2,6,4.9,3.0,58,1,8
HF-02858,2024-04-24,referral,30_percent,Classic,5,2,50.54,68,7,0.1,0,1,1,18,5.0,4.4,100,0,
HF-02859,2023-04-22,organic,free_first_box,Classic,3,2,30.31,80,2,0.03,1,1,0,18,4.5,1.6,83,0,
HF-02860,2022-10-14,paid_social,free_first_box,Veggie,3,2,29.86,17,10,0.57,2,2,1,5,5.0,1.7,51,1,11
HF-02861,2022-10-30,referral,free_first_box,Pescatarian,2,4,39.95,55,10,0.19,0,2,0,7,5.0,2.2,100,0,
HF-02862,2022-11-07,referral,50_percent,Fit_and_Wholesome,3,2,30.06,43,6,0.14,3,2,1,2,5.0,2.1,98,0,
HF-02863,2022-07-27,tv_ad,50_percent,Veggie,5,2,50.16,53,6,0.12,0,1,1,8,4.7,2.4,57,0,
HF-02864,2023-09-10,paid_social,30_percent,Veggie,3,4,60.0,76,2,0.03,0,0,0,16,4.0,2.7,73,0,
HF-02865,2023-03-22,paid_social,30_percent,Classic,4,4,77.63,41,6,0.14,1,2,1,11,5.0,1.8,87,1,13
HF-02866,2023-11-01,paid_social,50_percent,Classic,3,2,29.64,41,15,0.36,1,4,1,3,4.6,2.7,27,0,
HF-02867,2023-09-25,referral,30_percent,Classic,3,4,60.41,90,18,0.19,0,0,0,19,4.4,2.3,100,0,
HF-02868,2022-02-24,paid_social,free_first_box,Classic,5,2,50.09,11,4,0.37,2,2,1,6,5.0,2.5,95,1,4
HF-02869,2024-06-30,influencer,none,Classic,4,2,41.83,65,9,0.14,1,0,1,14,5.0,2.4,75,0,
HF-02870,2022-01-12,paid_social,50_percent,Classic,5,2,51.14,43,15,0.34,2,2,0,10,4.7,2.8,53,1,39
HF-02871,2023-10-19,influencer,50_percent,Classic,4,2,38.18,41,5,0.12,2,0,0,8,3.5,2.6,13,0,
HF-02872,2023-02-04,paid_social,50_percent,Classic,3,2,29.61,54,4,0.08,2,1,2,13,4.6,2.9,1,0,
HF-02873,2024-06-26,organic,50_percent,Veggie,3,2,29.32,48,4,0.08,0,1,1,19,4.5,3.0,19,0,
HF-02874,2023-10-10,influencer,none,Veggie,5,2,49.89,73,1,0.02,0,0,0,17,4.9,3.1,100,0,
HF-02875,2023-05-30,paid_social,50_percent,Classic,3,2,29.93,25,11,0.45,1,2,2,8,3.8,2.2,11,0,
HF-02876,2023-10-18,tv_ad,30_percent,Family,2,2,21.18,57,1,0.01,1,0,0,18,5.0,2.5,100,0,
HF-02877,2023-06-26,referral,free_first_box,Classic,3,2,30.29,69,5,0.08,0,2,1,14,3.8,3.1,32,0,
HF-02878,2022-08-25,tv_ad,50_percent,Pescatarian,3,2,32.4,49,11,0.23,1,4,1,6,4.8,2.8,64,0,
HF-02879,2022-10-06,organic,free_first_box,Classic,2,2,20.44,36,7,0.19,0,2,0,8,4.7,3.2,45,1,31
HF-02880,2022-12-14,paid_social,none,Pescatarian,4,4,78.18,86,4,0.05,0,0,0,19,5.0,1.7,100,0,
HF-02881,2023-09-19,paid_social,30_percent,Classic,2,2,19.03,57,13,0.23,2,1,1,14,4.5,2.7,84,0,
HF-02882,2022-04-14,paid_social,30_percent,Fit_and_Wholesome,3,2,31.15,39,14,0.35,2,2,0,4,3.8,2.8,47,0,
HF-02883,2023-09-22,paid_social,none,Classic,4,2,36.69,52,4,0.08,1,2,0,13,4.1,3.1,50,0,
HF-02884,2023-06-01,paid_social,30_percent,Fit_and_Wholesome,3,4,57.19,19,4,0.19,2,3,0,6,5.0,2.4,92,0,
HF-02885,2024-05-21,paid_social,50_percent,Classic,4,2,39.94,19,6,0.32,3,4,2,1,4.0,2.6,40,1,16
HF-02886,2022-09-05,referral,30_percent,Classic,3,2,31.84,68,0,0.0,1,0,0,22,5.0,3.1,95,0,
HF-02887,2022-12-30,organic,50_percent,Fit_and_Wholesome,5,2,52.51,64,0,0.0,1,1,0,14,4.6,1.8,91,0,
HF-02888,2022-11-17,paid_social,free_first_box,Classic,2,4,39.49,41,4,0.11,1,2,1,12,3.7,2.3,5,0,
HF-02889,2023-09-25,paid_social,50_percent,Pescatarian,2,2,22.08,55,13,0.23,3,1,1,10,4.7,1.9,67,0,
HF-02890,2022-10-13,organic,30_percent,Classic,4,2,40.06,60,0,0.0,2,0,0,16,5.0,2.7,100,0,
HF-02891,2022-05-29,paid_social,30_percent,Veggie,4,2,36.86,66,8,0.12,1,1,1,12,3.9,2.2,86,0,
HF-02892,2022-03-25,paid_social,50_percent,Fit_and_Wholesome,2,2,19.94,34,7,0.21,1,1,1,8,4.5,2.8,46,0,
HF-02893,2023-02-10,paid_social,30_percent,Classic,5,2,48.66,64,5,0.08,0,1,0,20,4.8,3.5,86,0,
HF-02894,2023-04-01,tv_ad,50_percent,Classic,3,4,61.72,71,11,0.16,1,1,1,15,4.0,2.1,67,1,62
HF-02895,2024-01-13,influencer,30_percent,Fit_and_Wholesome,5,2,49.85,82,8,0.1,1,1,0,16,5.0,1.5,81,0,
HF-02896,2024-03-10,paid_social,free_first_box,Fit_and_Wholesome,3,2,27.38,11,4,0.34,3,4,1,0,3.0,4.1,-50,1,4
HF-02897,2022-06-10,organic,50_percent,Pescatarian,3,2,26.94,50,15,0.3,0,3,0,8,4.2,2.1,96,0,
HF-02898,2024-02-23,referral,50_percent,Classic,3,2,29.9,74,0,0.0,0,0,0,19,4.6,2.0,43,0,
HF-02899,2023-04-05,organic,30_percent,Veggie,3,2,25.1,58,5,0.09,1,2,1,13,4.5,2.4,89,1,47
HF-02900,2023-07-04,organic,30_percent,Classic,3,2,28.9,85,3,0.04,0,0,1,21,4.7,2.4,82,0,
HF-02901,2023-05-15,organic,50_percent,Classic,3,4,60.34,48,11,0.23,1,1,1,9,5.0,2.3,64,1,24
HF-02902,2024-01-08,paid_social,50_percent,Fit_and_Wholesome,2,2,17.85,25,9,0.35,3,2,1,5,4.1,3.3,28,1,13
HF-02903,2023-05-24,paid_social,30_percent,Classic,2,2,21.95,65,6,0.09,1,2,0,14,5.0,2.0,100,0,
HF-02904,2023-10-16,referral,30_percent,Classic,2,4,42.3,69,0,0.0,0,1,2,17,4.9,2.0,100,0,
HF-02905,2024-03-14,influencer,30_percent,Classic,4,2,37.89,93,0,0.0,1,0,1,17,4.0,1.7,77,0,
HF-02906,2023-04-26,referral,50_percent,Fit_and_Wholesome,3,4,59.28,81,0,0.0,0,0,0,14,5.0,1.1,80,0,
HF-02907,2023-10-25,influencer,30_percent,Pescatarian,4,2,41.91,61,3,0.05,1,0,1,18,5.0,2.8,80,0,
HF-02908,2022-04-24,tv_ad,50_percent,Fit_and_Wholesome,5,2,49.9,74,1,0.01,0,1,1,15,4.2,1.8,100,0,
HF-02909,2024-01-19,paid_social,50_percent,Veggie,3,2,27.15,66,12,0.18,1,1,1,17,5.0,2.6,54,0,
HF-02910,2023-08-01,organic,50_percent,Fit_and_Wholesome,5,2,49.61,40,10,0.26,1,2,1,10,5.0,3.8,98,0,
HF-02911,2022-12-27,organic,free_first_box,Veggie,3,2,28.23,47,10,0.2,2,1,1,12,5.0,2.8,91,0,
HF-02912,2022-12-07,tv_ad,free_first_box,Classic,2,4,42.14,36,7,0.2,2,2,2,12,4.5,2.8,41,1,36
HF-02913,2024-02-09,tv_ad,50_percent,Classic,3,4,61.09,54,10,0.19,2,3,1,7,5.0,3.3,41,1,32
HF-02914,2024-01-31,organic,none,Classic,3,2,29.31,70,0,0.0,0,0,0,15,5.0,3.8,94,0,
HF-02915,2023-03-25,paid_social,50_percent,Veggie,4,4,80.12,1,0,0.46,2,4,2,4,4.0,2.0,1,1,0
HF-02916,2024-04-22,organic,50_percent,Fit_and_Wholesome,3,2,27.32,59,8,0.14,1,1,1,14,5.0,2.9,23,0,
HF-02917,2024-04-14,paid_social,50_percent,Classic,2,4,38.41,1,0,0.26,3,4,1,8,4.7,4.1,14,1,0
HF-02918,2022-06-29,organic,50_percent,Classic,4,2,43.03,46,10,0.22,1,1,1,12,3.9,2.9,82,1,28
HF-02919,2023-12-03,influencer,30_percent,Pescatarian,3,4,59.99,52,12,0.24,1,0,1,12,4.7,3.2,88,0,
HF-02920,2023-02-11,paid_social,50_percent,Pescatarian,2,2,21.82,35,6,0.17,3,4,1,13,4.8,2.4,53,0,
HF-02921,2023-10-28,organic,30_percent,Fit_and_Wholesome,3,4,60.34,76,20,0.27,1,1,0,16,5.0,1.7,100,0,
HF-02922,2022-07-15,referral,50_percent,Classic,5,4,102.43,64,7,0.1,0,2,1,9,4.4,3.6,100,0,
HF-02923,2023-04-11,referral,30_percent,Classic,4,2,35.92,89,0,0.0,0,1,0,21,5.0,2.5,91,0,
HF-02924,2022-11-07,paid_social,50_percent,Classic,3,2,29.56,11,4,0.36,4,4,1,7,4.3,3.3,74,1,7
HF-02925,2022-09-19,organic,none,Classic,3,4,63.17,74,3,0.04,1,1,0,15,5.0,3.0,100,0,
HF-02926,2023-02-23,tv_ad,50_percent,Classic,2,2,21.87,84,5,0.06,1,1,0,11,4.3,3.5,48,0,
HF-02927,2023-02-10,tv_ad,50_percent,Veggie,3,2,32.59,36,5,0.14,2,1,0,8,3.7,2.8,94,0,
HF-02928,2022-05-23,paid_social,30_percent,Classic,4,2,39.91,53,6,0.12,1,3,1,0,3.1,3.3,13,0,
HF-02929,2022-12-08,influencer,50_percent,Classic,3,4,58.81,30,8,0.27,2,1,2,15,3.5,3.3,9,0,
HF-02930,2022-11-12,organic,50_percent,Classic,2,2,17.91,39,16,0.41,2,3,0,3,4.1,2.5,56,0,
HF-02931,2022-04-11,paid_social,50_percent,Veggie,5,2,47.71,58,11,0.19,2,0,1,8,4.2,3.6,32,0,
HF-02932,2022-09-01,paid_social,30_percent,Veggie,4,4,81.45,46,13,0.28,0,1,0,12,4.1,2.5,23,0,
HF-02933,2023-05-05,paid_social,50_percent,Veggie,3,2,30.97,39,12,0.3,1,3,1,7,4.5,3.4,12,1,25
HF-02934,2022-01-12,influencer,50_percent,Classic,2,2,19.83,84,26,0.31,1,3,2,13,3.9,3.5,53,0,
HF-02935,2022-08-27,organic,50_percent,Classic,2,2,20.98,48,6,0.12,1,1,0,15,4.9,1.2,87,0,
HF-02936,2023-07-15,organic,50_percent,Classic,2,4,40.2,81,0,0.0,1,0,0,20,5.0,3.0,100,0,
HF-02937,2022-02-11,paid_social,50_percent,Classic,3,2,31.86,43,13,0.31,2,2,0,5,4.2,3.1,13,1,34
HF-02938,2023-11-09,organic,30_percent,Pescatarian,2,2,21.87,66,0,0.0,0,1,0,23,5.0,3.3,91,0,
HF-02939,2023-08-17,paid_social,30_percent,Family,4,4,77.71,29,9,0.33,3,3,2,4,4.0,4.3,13,1,10
HF-02940,2023-03-05,paid_social,none,Veggie,5,2,50.45,70,6,0.08,1,0,0,12,4.7,2.7,100,0,
HF-02941,2024-03-13,organic,30_percent,Pescatarian,3,4,56.54,87,0,0.0,0,1,1,17,3.7,3.0,33,0,
HF-02942,2022-06-07,paid_social,50_percent,Veggie,3,2,30.21,66,6,0.09,0,0,1,16,3.9,2.5,-12,0,
HF-02943,2022-08-04,influencer,50_percent,Classic,4,4,81.05,58,16,0.28,2,3,1,15,4.0,2.8,73,0,
HF-02944,2023-11-01,paid_social,30_percent,Family,5,2,47.27,47,12,0.26,1,0,1,15,5.0,3.6,83,1,18
HF-02945,2023-04-07,organic,free_first_box,Classic,4,4,79.01,61,12,0.2,3,2,0,5,5.0,2.5,100,1,58
HF-02946,2022-05-14,referral,50_percent,Fit_and_Wholesome,2,2,19.98,82,0,0.0,1,1,1,15,4.9,3.1,97,0,
HF-02947,2022-03-08,referral,free_first_box,Classic,2,2,20.43,30,16,0.53,2,4,2,1,4.6,2.8,66,1,26
HF-02948,2024-04-27,paid_social,50_percent,Classic,4,4,79.28,61,5,0.08,1,2,0,13,4.7,2.8,61,1,26
HF-02949,2022-01-07,paid_social,50_percent,Veggie,3,2,27.6,40,12,0.3,3,3,2,9,3.6,3.4,22,0,
HF-02950,2023-06-10,influencer,none,Classic,2,4,39.81,70,0,0.0,0,1,0,16,5.0,1.0,82,0,
HF-02951,2022-03-14,paid_social,30_percent,Classic,3,2,26.64,86,3,0.03,1,1,0,12,3.6,3.1,38,0,
HF-02952,2023-02-03,influencer,none,Classic,4,2,39.45,70,0,0.0,0,1,0,22,5.0,1.3,90,0,
HF-02953,2023-02-09,tv_ad,50_percent,Classic,2,4,39.04,25,12,0.48,2,3,2,1,5.0,2.5,99,0,
HF-02954,2023-11-06,paid_social,30_percent,Family,4,2,39.65,53,9,0.18,0,1,1,17,4.5,2.3,42,0,
HF-02955,2023-08-01,paid_social,50_percent,Fit_and_Wholesome,2,4,38.8,2,1,0.37,5,5,2,0,3.3,2.6,-37,1,2
HF-02956,2024-05-08,organic,30_percent,Veggie,4,2,36.9,67,0,0.0,0,1,1,17,4.7,3.7,43,0,
HF-02957,2022-05-10,tv_ad,free_first_box,Classic,3,2,29.21,29,5,0.19,0,2,1,9,3.8,3.5,35,0,
HF-02958,2023-04-11,influencer,none,Fit_and_Wholesome,3,4,61.74,77,0,0.0,0,0,0,21,4.7,2.4,97,0,
HF-02959,2022-07-25,referral,30_percent,Classic,4,2,42.44,86,4,0.05,0,0,1,25,4.8,3.9,92,0,
HF-02960,2024-02-27,organic,30_percent,Classic,4,2,44.8,84,2,0.03,0,0,0,17,4.7,3.1,100,0,
HF-02961,2024-02-07,paid_social,50_percent,Classic,5,4,103.18,42,14,0.34,1,4,1,10,3.8,3.2,-16,0,
HF-02962,2022-09-23,tv_ad,30_percent,Pescatarian,3,2,27.55,62,6,0.1,0,3,1,10,5.0,1.4,100,1,41
HF-02963,2023-06-21,tv_ad,50_percent,Classic,3,2,29.12,48,7,0.14,2,2,0,7,4.4,2.8,37,1,37
HF-02964,2024-03-03,paid_social,none,Classic,3,4,59.83,71,3,0.04,0,0,0,16,5.0,2.1,100,0,
HF-02965,2022-09-10,paid_social,30_percent,Veggie,3,4,59.71,18,4,0.22,2,3,1,8,4.9,2.4,44,1,7
HF-02966,2024-04-01,paid_social,free_first_box,Classic,4,2,40.06,30,9,0.3,3,3,1,6,3.4,3.6,-28,1,20
HF-02967,2022-10-16,paid_social,none,Veggie,2,2,24.78,81,6,0.07,2,0,1,17,4.9,2.1,94,0,
HF-02968,2022-06-13,influencer,free_first_box,Veggie,2,4,37.76,43,15,0.35,1,2,2,10,4.0,3.8,6,1,24
HF-02969,2022-04-05,paid_social,free_first_box,Classic,3,2,28.51,26,10,0.39,2,4,1,7,3.3,3.1,-68,1,19
HF-02970,2024-02-21,paid_social,none,Classic,2,2,23.25,52,15,0.29,1,1,0,6,4.4,2.4,44,0,
HF-02971,2024-04-12,paid_social,30_percent,Classic,5,4,98.57,51,10,0.19,3,1,1,11,3.9,2.9,100,1,43
HF-02972,2022-04-20,tv_ad,30_percent,Fit_and_Wholesome,3,2,30.73,72,10,0.14,0,1,0,18,4.2,3.0,36,0,
HF-02973,2022-12-02,organic,50_percent,Pescatarian,3,2,32.01,74,8,0.11,0,1,0,17,5.0,3.1,80,0,
HF-02974,2024-04-01,referral,50_percent,Classic,4,4,80.81,65,0,0.0,1,0,0,13,5.0,2.7,76,0,
HF-02975,2022-08-26,paid_social,50_percent,Classic,3,4,60.26,29,14,0.47,2,3,1,6,4.3,2.4,-19,1,9
HF-02976,2023-01-16,tv_ad,50_percent,Classic,3,4,61.76,51,14,0.28,2,3,1,11,3.9,3.3,4,1,44
HF-02977,2023-03-12,influencer,none,Veggie,2,2,18.17,71,7,0.1,1,2,1,14,5.0,2.0,100,0,
HF-02978,2024-06-17,paid_social,free_first_box,Fit_and_Wholesome,3,2,28.95,6,2,0.32,2,3,2,2,4.2,3.3,-7,1,5
HF-02979,2023-04-28,paid_social,50_percent,Classic,2,4,40.99,39,4,0.1,1,3,1,12,4.4,2.6,17,1,26
HF-02980,2024-06-20,paid_social,50_percent,Fit_and_Wholesome,3,2,25.8,30,9,0.29,2,2,1,9,3.6,2.8,43,0,
HF-02981,2022-01-25,paid_social,free_first_box,Fit_and_Wholesome,3,4,62.71,19,10,0.52,2,4,2,5,3.8,3.6,-55,1,10
HF-02982,2023-10-15,referral,50_percent,Family,3,2,30.55,86,1,0.01,0,1,0,24,5.0,2.9,100,0,
HF-02983,2022-04-27,tv_ad,30_percent,Classic,3,4,60.19,60,9,0.16,1,0,1,14,4.9,2.2,100,0,
HF-02984,2023-04-27,referral,50_percent,Classic,2,2,16.7,82,10,0.12,0,0,0,24,4.4,1.0,94,0,
HF-02985,2023-01-27,influencer,50_percent,Classic,5,2,47.33,52,9,0.18,1,2,0,19,3.8,1.9,100,0,
HF-02986,2023-06-21,referral,none,Pescatarian,2,2,19.16,78,4,0.05,0,0,0,23,5.0,2.6,100,0,
HF-02987,2022-03-20,organic,free_first_box,Fit_and_Wholesome,4,4,81.45,44,11,0.25,1,2,1,12,4.3,3.7,37,0,
HF-02988,2023-08-03,organic,none,Veggie,3,2,25.79,83,6,0.07,0,1,0,20,4.4,2.7,100,0,
HF-02989,2022-06-22,paid_social,50_percent,Classic,3,2,31.52,41,12,0.3,2,2,2,14,3.7,3.5,31,1,32
HF-02990,2022-01-12,paid_social,50_percent,Classic,3,2,29.22,30,13,0.43,1,3,2,1,4.2,3.0,68,0,
HF-02991,2024-03-10,organic,none,Classic,5,2,49.45,103,5,0.05,0,0,0,18,5.0,2.6,100,0,
HF-02992,2022-05-08,paid_social,free_first_box,Veggie,2,4,40.43,23,16,0.7,3,4,1,4,3.9,3.2,-44,1,16
HF-02993,2023-08-31,paid_social,free_first_box,Classic,3,2,30.48,17,6,0.32,2,2,1,10,3.8,4.0,-54,1,11
HF-02994,2022-04-02,referral,50_percent,Classic,5,2,48.48,76,0,0.0,0,1,0,20,3.9,3.9,59,0,
HF-02995,2023-10-15,tv_ad,30_percent,Fit_and_Wholesome,4,2,41.17,63,0,0.0,0,0,0,21,4.9,2.0,100,0,
